,source,target,junction,length,maxspeed,access,name,width,lanes,oneway,bridge,osmid,geometry,tunnel,ref,highway
4194,3377240348,1569646491,,19.954,50,,Industriestraat,,3,False,,330730448,,,,residential
4195,3377240348,1448535920,,22.587000000000003,50,,Industriestraat,,2,True,,143448537,"LINESTRING (4.3544478 52.0011534, 4.3543676 52.0011363, 4.3542685 52.0011151, 4.3541388 52.0010824)",,,residential
4196,1322498369,1584550971,,88.902,30,,Lisztstraat,,,False,,507340404,"LINESTRING (4.3382631 51.9952966, 4.3382127 51.9954072, 4.3379124 51.9960664)",,,residential
4197,44775751,44778412,,161.874,30,,Aagje Dekenlaan,,,False,,7539340,"LINESTRING (4.3595007 51.9948456, 4.3594721 51.9948979, 4.3593503 51.9951413, 4.3592883 51.9952512, 4.3592451 51.995328, 4.359178 51.9954381, 4.3589168 51.9954533, 4.3588579 51.9955586, 4.3588413 51.995587, 4.3584381 51.9955009, 4.3580317 51.9954142)",,,residential
4198,44775751,44775753,,54.958999999999996,30,,Betje Wolfflaan,,,False,,7539403,"LINESTRING (4.3595007 51.9948456, 4.3597198 51.9948331, 4.3603 51.9948)",,,residential
4199,44775751,44774830,,62.756,30,,Betje Wolfflaan,,,False,,7539403,"LINESTRING (4.3595007 51.9948456, 4.3592387 51.9947887, 4.3590401 51.9947455, 4.3586364 51.9946577)",,,residential
4200,44775753,44776713,,26.755,30,,Betje Wolfflaan,,,False,,7539339,,,,residential
4201,44775753,44775751,,54.958999999999996,30,,Betje Wolfflaan,,,False,,7539403,"LINESTRING (4.3603 51.9948, 4.3597198 51.9948331, 4.3595007 51.9948456)",,,residential
4202,44775753,44774832,,21.956,30,,Betje Wolfflaan,,,False,,330724154,"LINESTRING (4.3603 51.9948, 4.3603329 51.9947342, 4.360397 51.9946118)",,,residential
4203,44857676,1435362514,,18.709,30,,Van Adrichemstraat,,,False,,7542591,,,,residential
4204,44857676,1435362503,,48.263999999999996,30,,Van Schuijlenburchstraat,,,False,,7542556,"LINESTRING (4.3353926 52.0132164, 4.3356157 52.0128348, 4.3356314 52.012808)",,,residential
4205,44857676,1435362515,,43.005,30,,Van Adrichemstraat,,,False,,7542686,"LINESTRING (4.3353926 52.0132164, 4.3357267 52.0133854, 4.335878 52.013462)",,,residential
4206,44857683,44856860,,24.009,30,,Kuyperweg,,,False,,7542151,"LINESTRING (4.3395696 52.0132589, 4.3396587 52.0130719, 4.3396683 52.0130517)",,,residential
4207,44857685,44856076,,50.04,30,,Kappeyne van de Coppellostraat,,,False,,7542144,"LINESTRING (4.3421985 52.0132326, 4.3423742 52.0128554, 4.3424 52.0128)",,,residential
4208,44857685,44859593,,52.00399999999999,30,,Kappeyne van de Coppellostraat,,,False,,7542144,"LINESTRING (4.3421985 52.0132326, 4.3421694 52.0132857, 4.3421209 52.0134602, 4.3420929 52.0136032, 4.3420895 52.0136204, 4.3420704 52.0136927)",,,residential
4209,44857685,1449050806,,48.494,30,,Mijerstraat,,,False,,7542358,"LINESTRING (4.3421985 52.0132326, 4.3418186 52.0131976, 4.3414977 52.0131681)",,,residential
4210,44767578,44766586,,63.697,30,,A.M. de Jonglaan,,,False,,7539881,,,,residential
4211,44767578,44763561,,165.81199999999998,30,,A.M. de Jonglaan,,,False,,7539881,"LINESTRING (4.3531113 51.993002, 4.3538374 51.9931556, 4.3539232 51.9931356, 4.3539777 51.9931035, 4.354019 51.9930571, 4.3543433 51.9924806, 4.3544811 51.9922428)",,,residential
4212,44767578,1571088224,,81.429,30,,Willem de Mérodestraat,,,False,,143566511,"LINESTRING (4.3531113 51.993002, 4.3530511 51.993124, 4.3528365 51.9935171, 4.3527308 51.9936957)",,,residential
4213,44710260,1566353819,,117.467,30,,Afrikalaan,,,False,,7540403,"LINESTRING (4.3415793 51.9808881, 4.3415587 51.9809454, 4.3411947 51.9819176)",,,residential
4214,44710260,44705690,,110.353,30,,Afrikalaan,,,False,,7540403,"LINESTRING (4.3415793 51.9808881, 4.341598 51.9808502, 4.3418695 51.9801402, 4.3419435 51.9801002, 4.3419905 51.9800262, 4.3420479 51.9799508)",,,residential
4215,44710260,1518087739,,80.363,30,,Bantulaan,,,False,,7540404,"LINESTRING (4.3415793 51.9808881, 4.3412286 51.9808353, 4.340442 51.9807103)",,,residential
4216,44710260,1566353714,,44.022000000000006,30,,Bikolaan,,,False,,143130104,"LINESTRING (4.3415793 51.9808881, 4.3417593 51.9809157, 4.3418135 51.9809256, 4.3418529 51.980932, 4.341944 51.980947, 4.3422008 51.980989)",,,residential
4217,5172033909,629555884,,50.544999999999995,15,,Professor Schermerhornstraat,,,False,,49532927,"LINESTRING (4.3683283 52.0069599, 4.3683781 52.0068975, 4.3684605 52.0067941, 4.3685281 52.0067093, 4.3686246 52.0065883, 4.3686518 52.0065513)",,,living_street
4218,5172033909,629555905,roundabout,83.09800000000001,15,,Professor Schermerhornstraat,,,True,,633468202,"LINESTRING (4.3683283 52.0069599, 4.368382 52.0070064, 4.3683979 52.0070202, 4.3683936 52.0070908, 4.3683126 52.007208, 4.368201 52.0073255, 4.3681703 52.0073149, 4.367873 52.0072178, 4.3679624 52.0071221)",,,living_street
4219,1515821435,1510592123,,39.941,30,,Marshalllaan,,,False,,7540757,,,,residential
4220,1515821435,107981525,,256.05400000000003,30,,"['Marshalllaan', 'Raad van Europalaan']",,,False,,"[138261720, 155581996]","LINESTRING (4.3455727 51.9875631, 4.3456162 51.9874551, 4.3458272 51.9869308, 4.3459232 51.9867009, 4.3459538 51.9866156, 4.3459998 51.9865916, 4.346049 51.9865895, 4.346461 51.9866486, 4.3480337 51.9868916)",,,residential
4221,1515821435,44742832,,74.028,30,,Vrijheidslaan,,,False,,155582001,"LINESTRING (4.3455727 51.9875631, 4.3457696 51.9875949, 4.3459089 51.9876174, 4.3462388 51.9876708, 4.3466183 51.9877322)",,,residential
4222,44710267,44711143,,25.395,15,,Talinghof,,,False,,7540129,,,,living_street
4223,44808574,44807530,,26.742,30,,Jacoba van Beierenlaan,,,False,,7541847,,,,residential
4224,44808574,44813588,,279.375,30,,"['Chirurgijnstraat', 'Saaiwerkerstraat', 'Linnenweverstraat']",,,False,,"[7541762, 7541771, 7541686]","LINESTRING (4.349613 52.002269, 4.3483932 52.0021421, 4.3481 52.0033, 4.3488902 52.003614)",,,residential
4225,44808574,44811247,,76.031,30,,Frank van Borselenstraat,,,False,,7541830,"LINESTRING (4.349613 52.002269, 4.3495275 52.0024372, 4.3494225 52.0026438, 4.3494762 52.0027446, 4.3495817 52.0027901, 4.3497223 52.0028507)",,,residential
4226,44882305,44878166,,164.453,30,,"['Rubberplantage', ""'t Vrije Land""]",,,False,,"[7538766, 7468438]","LINESTRING (4.3593 52.0195, 4.3600022 52.0188723, 4.3595537 52.0186817, 4.3590466 52.0184623)",,,residential
4227,44808578,44810830,,56.794,30,,Engelsestraat,,,False,,690515935,,,,residential
4228,44808578,44812870,,239.467,30,,Conradlaan,,,False,,143470375,"LINESTRING (4.359 52.0022429, 4.3591342 52.002278, 4.3593747 52.0023654, 4.3608818 52.0028999, 4.3620432 52.0033037)",,,residential
4229,44808578,527060508,,63.377,30,,Engelsestraat,,,False,,690515935,"LINESTRING (4.359 52.0022429, 4.3591041 52.0019709, 4.3592311 52.0016911)",,,residential
4230,44882308,44881159,,57.693,30,,Appelstraat,,,False,,7467941,,,,residential
4231,44882308,44878928,,131.704,30,,Wilgenlaan,,,False,,362649868,,,,residential
4232,44882308,44886343,,139.219,30,,Wilgenlaan,,,False,,362649868,"LINESTRING (4.3672644 52.0195619, 4.3666189 52.0201194, 4.3661094 52.0205924)",,,residential
4233,3201816976,1402734865,,124.27499999999999,50,,Schieweg,,"['1', '3']",True,,"[526884193, 126563004]","LINESTRING (4.3679252 51.9908741, 4.3681273 51.9904365, 4.3683428 51.9899699, 4.3684217 51.9897991)",,,tertiary
4234,3201816977,3201816984,,28.215,50,,,,1,True,,314135576,"LINESTRING (4.3681381 51.9908803, 4.368192 51.9909955, 4.368214 51.991022, 4.3682909 51.9911147)",,,trunk_link
4235,3201816977,1402734949,,18.869999999999997,50,,Schieweg,,2,True,,526884194,"LINESTRING (4.3681381 51.9908803, 4.3680877 51.9909665, 4.3680513 51.9910413)",,,tertiary
4236,248191377,44727971,,49.66,15,,Nachtegaallaan,,,False,,24977228,,,,living_street
4237,44833169,568720515,,135.67700000000002,30,,Kruitmolenpad,,,False,,7541703,"LINESTRING (4.3414003 52.0075225, 4.3405507 52.0071142, 4.3404038 52.0070436, 4.3399 52.0068, 4.3399 52.0067524)",,,residential
4238,248191382,44733393,,53.361,15,,Houtduifstraat,,,False,,24977226,"LINESTRING (4.3639573 51.9851406, 4.3639591 51.985192, 4.3638198 51.9856118)",,,living_street
4239,44833175,44835264,,52.09,30,,Jacob Catsstraat,,,False,,7542074,,,,residential
4240,44833175,1508490990,,27.06,50,,Hugo de Grootstraat,,,False,,46929879,,,,tertiary
4241,44833175,44834656,,54.759,50,,Hugo de Grootstraat,,,False,,46929879,"LINESTRING (4.3492623 52.0077343, 4.349674 52.0079194, 4.3499083 52.0080248)",,,tertiary
4242,3201816984,1402734970,,210.76800000000003,"['50', '100']",,,,1,True,yes,"[126563040, 314135571, 126563039]","LINESTRING (4.3682909 51.9911147, 4.369653 51.9915317, 4.3703758 51.991743, 4.3704363 51.9917626, 4.3704819 51.9917754, 4.3706782 51.9918302, 4.3708422 51.9918749, 4.3710358 51.9919659)",,,trunk_link
4243,44833176,44835265,,54.103,30,,Antonie Heinsiusstraat,,,False,,7542247,,,,residential
4244,44833176,44836384,,109.84899999999999,30,,Patrimoniumstraat,,,False,,7542006,"LINESTRING (4.3505802 52.0077283, 4.3512169 52.0080235, 4.3518622 52.0083226)",,,residential
4245,44833176,1436435623,,52.91,30,,Antonie Heinsiusstraat,,,False,,7542247,"LINESTRING (4.3505802 52.0077283, 4.3508109 52.0075509, 4.3510572 52.0073539)",,,residential
4246,44833183,44834064,,113.113,30,,Zusterlaan,,,False,,28347285,"LINESTRING (4.3654535 52.0077757, 4.3654384 52.0077908, 4.3653006 52.007968, 4.3651988 52.008, 4.3650105 52.008236, 4.3643854 52.0079665)",,,residential
4247,44833188,44835823,,67.501,30,,Frederik Hendrikstraat,,,False,,7538065,"LINESTRING (4.3750718 52.0076727, 4.3747504 52.0081559, 4.3746998 52.0082349)",,,residential
4248,44833188,44831010,,59.61899999999999,30,,Frederik Hendrikstraat,,,False,,7538065,"LINESTRING (4.3750718 52.0076727, 4.3752447 52.0074301, 4.3753343 52.007297, 4.3753444 52.0072526, 4.3753401 52.0071703)",,,residential
4249,44833188,44831009,,63.473000000000006,30,,,,,False,,7538102,"LINESTRING (4.3750718 52.0076727, 4.3748684 52.007616, 4.3748483 52.0075901, 4.3748503 52.0075629, 4.3749475 52.007418, 4.3749696 52.0073748, 4.3749515 52.0073143, 4.3749274 52.0072014)",,,residential
4250,643586468,894421661,,23.826,50,,Westlandseweg,,1,True,,76254566,"LINESTRING (4.3442356 52.0000377, 4.3441391 52.0000656, 4.3440131 52.0001121, 4.3439446 52.0001522)",,,secondary
4251,643586468,1413910852,,22.570999999999998,50,,Westlandseweg,,3,True,,122108955,"LINESTRING (4.3442356 52.0000377, 4.3441519 52.0000029, 4.3439519 51.9999346)",,,tertiary
4252,44833192,549920740,,67.562,30,,"['Dillenburgstraat', 'Nassauplein']",,,False,,"[127439588, 127439566, 7537223]","LINESTRING (4.3803924 52.0077125, 4.3802886 52.007673, 4.3796309 52.0074627, 4.3795205 52.0074281)",,,residential
4253,44833192,27082148,,124.181,50,,Delfgauwseweg,,2,False,,48688450,"LINESTRING (4.3803924 52.0077125, 4.3802146 52.0078342, 4.3799831 52.0079679, 4.3797051 52.0080945, 4.3789686 52.0083967)",,,tertiary
4254,44833192,90605155,,104.518,50,,Delfgauwseweg,,2,False,,48688450,"LINESTRING (4.3803924 52.0077125, 4.380716 52.0074339, 4.3811233 52.0070426, 4.3812086 52.0069207)",,,tertiary
4255,643586473,643586567,,12.261,50,,Westlandseweg,,3,True,,59619633,,,,secondary
4256,643586473,643586566,,121.033,50,,Reinier de Graafweg,,1,True,,"[821113385, 50569306]","LINESTRING (4.3437919 51.9998902, 4.3436648 51.9998636, 4.3435148 51.9998272, 4.3433097 51.9997923, 4.3429942 51.9997386, 4.3426718 51.9996818, 4.3424211 51.9996377, 4.3422805 51.9996046, 4.3422171 51.9995655, 4.3421705 51.9995138)",,,tertiary
4257,44890549,44887251,,130.83,30,,Insulindeweg,,,False,,7468738,,,,residential
4258,44890549,3669218091,,7.034,30,,Madoerastraat,,,False,,362656330,,,,residential
4259,44890549,44891422,,56.845,30,,Madoerastraat,,,False,,7468624,"LINESTRING (4.3539893 52.0214647, 4.3543228 52.021613, 4.3543304 52.0216162, 4.3546684 52.0217591)",,,residential
4260,44890549,44894214,,126.90400000000001,30,,Insulindeweg,,,False,,7468738,"LINESTRING (4.3539893 52.0214647, 4.3537179 52.0216124, 4.3533949 52.0217918, 4.3531905 52.0219399, 4.3530166 52.0220804, 4.3527858 52.0223213)",,,residential
4261,44890553,3669180601,,261.34799999999996,30,,Aan 't Verlaat,,,False,,362651540,"LINESTRING (4.3650304 52.0204973, 4.3649612 52.0205089, 4.3624428 52.0194756, 4.3619002 52.0192452, 4.3618512 52.0192223)",,,residential
4262,610474431,610995139,,388.958,50,,"['Delfgauwse Park', 'Poortweg']",,,False,,"[7538090, 7538038, 7538015]","LINESTRING (4.3761086 52.0106995, 4.3762927 52.0107548, 4.3764109 52.0107732, 4.3764708 52.0107778, 4.3765336 52.0107723, 4.376589 52.0107603, 4.3766683 52.010729, 4.376794 52.010659, 4.3770184 52.0105079, 4.3774545 52.0102329, 4.3769889 52.0100058, 4.3769326 52.009985, 4.3768602 52.0099553, 4.3768458 52.009901, 4.3770576 52.0097209, 4.3770867 52.009596, 4.3771524 52.0095469, 4.377249 52.0095275, 4.3773879 52.0095106, 4.377501 52.0094751, 4.3776203 52.0093783, 4.3779087 52.0093359, 4.3780275 52.0092371, 4.3782832 52.0091933, 4.3784233 52.0090833, 4.3786977 52.0090334, 4.3788087 52.0089385, 4.3789809 52.0088949, 4.3791084 52.0088707, 4.3791786 52.008831)",,,residential
4263,610474431,610474649,,65.731,50,,Poortweg,,,True,,48002860,"LINESTRING (4.3761086 52.0106995, 4.3757301 52.0106258, 4.3755879 52.0106074, 4.3755221 52.0106129, 4.3754582 52.0106366, 4.3753552 52.0107158, 4.3753102 52.0107791)",,,residential
4264,3995048391,44867887,,56.148,30,,Wallerstraat,,,False,,44619733,,,,residential
4265,3995048391,44864981,,64.798,30,,Vijver Zuid,,,False,,430824184,,,,residential
4266,3995048391,44866141,,85.723,30,,Wallerstraat,,,False,,"[430824185, 7542121]","LINESTRING (4.3450254 52.0154906, 4.3450753 52.0154486, 4.3452927 52.0152602, 4.3453338 52.0152379, 4.3453902 52.0152429, 4.3456344 52.0153711, 4.3459902 52.0154042)",,,residential
4267,285743579,285743580,,113.92,15,,Pieter de Hooghstraat,,,False,,"[85619617, 362653542, 362653543]","LINESTRING (4.3625085 52.0174846, 4.3623796 52.0174309, 4.3614515 52.0170375, 4.3612361 52.0169464, 4.3611366 52.0169043)",building_passage,,living_street
4268,285743580,44870888,,59.445,30,,Oostsingel,,,False,,28675312,,,,residential
4269,285743580,44873604,,44.053,30,,Oostsingel,,,False,,28675312,,,,residential
4270,285743580,285743579,,113.92,15,,Pieter de Hooghstraat,,,False,,"[85619617, 362653542, 362653543]","LINESTRING (4.3611366 52.0169043, 4.3612361 52.0169464, 4.3614515 52.0170375, 4.3623796 52.0174309, 4.3625085 52.0174846)",building_passage,,living_street
4271,5509265887,1530303735,,35.222,,,,,,False,,7538553,"LINESTRING (4.3566218 52.0158202, 4.3566317 52.0158119, 4.3566852 52.0157621, 4.3563616 52.0156164)",,,residential
4272,1513191904,44861089,,62.949,30,,W.H. van Leeuwenlaan,,,False,,266505028,"LINESTRING (4.3434744 52.0137413, 4.3431738 52.0139752, 4.343136 52.0140118, 4.3430183 52.0141123, 4.3429342 52.0141986)",,,residential
4273,1513191904,1620223950,,17.527,50,,Laan van Altena,,,False,,"[292025242, 430824189]","LINESTRING (4.3434744 52.0137413, 4.34343 52.0136898, 4.3433984 52.0135924)",,,residential
4274,1513191904,44862215,,134.753,30,,Laan van Altena,,,False,,430824182,"LINESTRING (4.3434744 52.0137413, 4.3434871 52.0137469, 4.3440091 52.013977, 4.3443229 52.0141153, 4.3444732 52.0141798, 4.345082 52.014441)",,,residential
4275,44759522,44764023,,115.688,30,,Multatuliweg,,,False,,7539798,,,,residential
4276,44759522,44759037,,59.329,30,,Frederik van Eedenlaan,,,False,,143478508,,,,residential
4277,44759522,44786849,,905.6329999999999,30,,"['Vulcanusweg', 'Frederik van Eedenlaan']",,,False,,"[143566273, 143478508, 143566502]","LINESTRING (4.3603635 51.9913873, 4.3609 51.991, 4.3610238 51.9910324, 4.3615688 51.9911751, 4.3617102 51.9912152, 4.3628096 51.9914997, 4.3629045 51.9915243, 4.3629284 51.9915484, 4.3629496 51.9915701, 4.3629576 51.9916059, 4.3627743 51.9918976, 4.3624177 51.992532, 4.3620257 51.9932668, 4.3617533 51.9937773, 4.361406 51.9944283, 4.3603539 51.9963113, 4.3597781 51.9974143, 4.3596798 51.997458)",,,residential
4278,1513191908,44861489,,107.57900000000001,30,,Donker Curtiusstraat,,,False,,292025241,"LINESTRING (4.3446332 52.0136215, 4.3454456 52.0139984, 4.3454988 52.0140227, 4.3458906 52.0142021)",,,residential
4279,3790281198,1448535854,,35.329,30,,Amazoneweg,,,False,,144987050,,,,residential
4280,44800496,1391531564,,113.97399999999999,30,,Leeuwenstein,,,False,,7539386,"LINESTRING (4.3623076 52.0004201, 4.3625026 52.0004578, 4.3629039 52.0005355, 4.363047 52.0005632, 4.3636388 52.0006777, 4.363677 52.0006851, 4.3638968 52.0007256)",,,unclassified
4281,44800496,1840078410,,163.639,30,,Leeuwenstein,,,False,,7539386,"LINESTRING (4.3623076 52.0004201, 4.3622572 52.0004103, 4.3606269 52.0000934, 4.3604094 52.0000511, 4.3602344 52.0000173, 4.3602191 52.0000144, 4.3600286 51.9999762)",,,unclassified
4282,44800496,3151169335,,74.794,,,Leeuwenstein,,,False,,143470389,"LINESTRING (4.3623076 52.0004201, 4.3622322 52.0005652, 4.362055 52.0009015, 4.361955 52.0009508, 4.3619186 52.0009771, 4.3618783 52.0010243)",,,unclassified
4283,44792321,3216669367,,62.629,30,,Neptunusweg,,,False,,7539293,"LINESTRING (4.3577426 51.9986954, 4.3576912 51.9987934, 4.3576233 51.9989258, 4.3574616 51.9992314)",,,residential
4284,44792321,44791810,,16.502,30,,Neptunusweg,,,False,,7539313,"LINESTRING (4.3577426 51.9986954, 4.3577906 51.9985937, 4.3578469 51.9985691)",,,residential
4285,44792321,44796534,,289.27099999999996,30,,"['Hermesstraat', 'Icarusweg']",,,False,,"[7539288, 7539322]","LINESTRING (4.3577426 51.9986954, 4.3557409 51.9982814, 4.3555036 51.9992006, 4.3554301 51.9994426, 4.3554016 51.9995658)",,,residential
4286,643586566,643586567,,114.039,50,,Reinier de Graafweg,,3,True,,767952242,"LINESTRING (4.3421705 51.9995138, 4.3427103 51.9996195, 4.3433193 51.9997411, 4.3435231 51.9997621, 4.3436662 51.9997737, 4.3437738 51.9997805)",,,tertiary
4287,643586566,5279893009,,185.69400000000002,"['50', '30']",,Reinier de Graafweg,,2,False,,"[767952246, 821113382]","LINESTRING (4.3421705 51.9995138, 4.3420862 51.9994199, 4.3419954 51.9993188, 4.3418414 51.9989906, 4.3418018 51.9989329, 4.3417275 51.9988674, 4.3416006 51.9988003, 4.3413711 51.9987411, 4.3410703 51.9986816, 4.3410214 51.9986719, 4.3409392 51.9986578, 4.3406083 51.9986067, 4.3403823 51.9985682, 4.340267 51.9985483)",,,tertiary
4288,643586567,1413910851,,11.072,50,,Reinier de Graafweg,,2,True,,127827875,,,,secondary
4289,643586567,643586570,,278.382,50,,Buitenhofdreef,,"['1', '2']",True,,"[450504275, 131635852, 131635853, 528187535]","LINESTRING (4.3437738 51.9997805, 4.3437665 51.9996876, 4.3437613 51.9995794, 4.3437631 51.9994766, 4.3438129 51.9992837, 4.3438401 51.9992232, 4.344132 51.9985739, 4.3441894 51.9984112, 4.3445463 51.9975847, 4.3446549 51.997348)",,,tertiary
4290,643586570,1448535913,,9.749,50,,Glenn Millerstraat,,,False,,144976706,,,,residential
4291,643586570,3452839336,,72.271,50,,Buitenhofdreef,,"['2', '3']",True,,"[450504272, 450504274, 450504275]","LINESTRING (4.3446549 51.997348, 4.3447604 51.9971067, 4.3448386 51.9969257, 4.3449299 51.9967205)",,,tertiary
4292,643586572,1448535909,,11.429,50,,Griegstraat,,1,True,,450504400,,,,residential
4293,643586572,3452839333,,22.073999999999998,50,,Griegstraat,,2,False,,338211748,"LINESTRING (4.3450106 51.9965326, 4.3448595 51.9965002, 4.3447043 51.9964707)",,,residential
4294,643586572,3452839329,,19.782,50,,Buitenhofdreef,,2,True,,450504276,"LINESTRING (4.3450106 51.9965326, 4.3450626 51.9964087, 4.3450732 51.9963592)",,,tertiary
4295,44694038,1668136712,,71.233,30,,Emiratenstraat,,,False,,7540369,,,,residential
4296,44694038,44693494,,62.732,30,,Straat van Ormoes,,,False,,7540378,,,,residential
4297,44694038,44695101,,65.429,30,,Straat van Ormoes,,,False,,7540378,"LINESTRING (4.3443593 51.9777954, 4.3447559 51.9779031, 4.3452631 51.9779787)",,,residential
4298,44816931,484468704,,88.813,30,,Estland,,,False,,40201155,"LINESTRING (4.3475258 52.0045881, 4.3474032 52.0046895, 4.3468803 52.005122, 4.3467511 52.0052288)",,,residential
4299,4810005054,1519889820,,28.025,30,,Willem Dreeslaan,,,False,,488710638,,,,residential
4300,4810005054,1448535767,,42.203,50,,Willem Dreeslaan,,,True,,7539695,"LINESTRING (4.3683955 51.9814414, 4.3687701 51.9814621, 4.3688609 51.9814844, 4.3689226 51.9815063, 4.3689325 51.9815497)",,,residential
4301,44849727,44847480,,87.534,15,,Eliza Dorusstraat,,,True,,7542062,,,,living_street
4302,44849727,44848878,,26.099,15,,Sint Olofsstraat,,,False,,7542110,"LINESTRING (4.3512473 52.0113703, 4.3514221 52.011212, 4.3514912 52.0112038)",,,living_street
4303,44849727,484689684,,93.595,15,,Van Gaalenlaan,,,False,,40214071,"LINESTRING (4.3512473 52.0113703, 4.3517921 52.0116488, 4.3523962 52.0118114)",,,living_street
4304,44849730,1530303630,,70.341,30,,Oosteinde,,,True,,7538364,"LINESTRING (4.365772 52.0113847, 4.3660908 52.0112774, 4.3664335 52.0111723, 4.3666906 52.0111017)",,,residential
4305,44898888,44900908,,52.338,30,,Celebesstraat,,,False,,7468729,,,,residential
4306,44898888,44898446,,22.382,30,,Ternatestraat,,,False,,138315543,,,,residential
4307,44866131,44864976,,53.242,30,,Meermanstraat,,,False,,7542547,"LINESTRING (4.3347201 52.0154742, 4.334383 52.0153103, 4.3341096 52.0151774)",,,residential
4308,44866131,44868262,,84.15,30,,Meermanstraat,,,False,,7542684,"LINESTRING (4.3347201 52.0154742, 4.3345746 52.0157263, 4.3342819 52.016047, 4.3341 52.016)",,,residential
4309,44866131,44864977,,76.558,30,,Persijnlaan,,,False,,515892507,"LINESTRING (4.3347201 52.0154742, 4.3349377 52.0155225, 4.3355 52.0151)",,,residential
4310,264985176,1402668039,,651.924,"['70', '50', '100']",,,,"['1', '2', '4']",True,,"[24409021, 126548686, 126556935]","LINESTRING (4.3862323 52.0026001, 4.386269 52.0022324, 4.386564 52.0014048, 4.3869617 52.0002751, 4.3871611 51.9996457, 4.3872915 51.999136, 4.3877539 51.9971784, 4.3878544 51.996828)",,,motorway_link
4311,264985176,1402667941,,1353.267,100,,Rijksweg A13,,3,True,,482926949,"LINESTRING (4.3862323 52.0026001, 4.3863906 52.0022591, 4.3870793 52.0006439, 4.3875926 51.9994495, 4.3906029 51.9924109, 4.3912664 51.9908313)",,A13,motorway
4312,44841563,44842366,,32.284,30,,Van der Heimstraat,,,False,,7541996,,,,residential
4313,44841563,44839603,,89.541,30,,Van der Heimstraat,,,False,,7541996,"LINESTRING (4.3475464 52.0095413, 4.3471638 52.009369, 4.3464906 52.0090658)",,,residential
4314,44841563,479606973,,49.484,30,,Caspar Fagelstraat,,,False,,144082198,"LINESTRING (4.3475464 52.0095413, 4.3475931 52.0094868, 4.3475974 52.0091034)",,,residential
4315,44841565,44843110,,67.485,30,,Verlengde Singelstraat,,,False,,7541997,,,,residential
4316,44841565,44840453,,59.221,30,,Verlengde Singelstraat,,,False,,7541997,,,,residential
4317,44841565,44836381,,167.874,30,,Cornelis de Wittstraat,,,False,,7542068,"LINESTRING (4.3491702 52.0095679, 4.3499731 52.0089036, 4.3506324 52.0083558)",,,residential
4318,44866141,3995043892,,48.96,30,,Wallerstraat,,,False,,7542036,,,,residential
4319,44866141,3995048391,,85.723,30,,Wallerstraat,,,False,,"[7542121, 430824185]","LINESTRING (4.3459902 52.0154042, 4.3456344 52.0153711, 4.3453902 52.0152429, 4.3453338 52.0152379, 4.3452927 52.0152602, 4.3450753 52.0154486, 4.3450254 52.0154906)",,,residential
4320,44866141,44867159,,135.579,30,,Zocherweg,,,False,,"[430824187, 430824188, 7542211]","LINESTRING (4.3459902 52.0154042, 4.3460753 52.0154532, 4.3461814 52.0154289, 4.3462572 52.0154205, 4.3463867 52.015391, 4.3464936 52.0153905, 4.3466464 52.0154201, 4.3468338 52.0154942, 4.3470098 52.0156111, 4.3471605 52.0157403, 4.3476889 52.015757)",,,residential
4321,2425780832,4249122117,,135.588,30,,Van der Maasweg,6,,False,,234318943,"LINESTRING (4.380709 51.9879416, 4.3806308 51.9880531, 4.3799325 51.9890633)",,,unclassified
4322,2425780832,3379659700,,55.080999999999996,50,,Heertjeslaan,6,2,False,,330292452,"LINESTRING (4.380709 51.9879416, 4.3805608 51.9879018, 4.3799691 51.9877473)",,,tertiary
4323,2425780832,735308421,,287.134,50,,Heertjeslaan,6,2,False,,"[303737281, 330292452]","LINESTRING (4.380709 51.9879416, 4.38203 51.9882969, 4.3820813 51.9883126, 4.3822533 51.9883559, 4.3822802 51.9883639, 4.3823056 51.9883711, 4.3845516 51.988975)",,,tertiary
4324,44841575,44840845,,42.403,30,,Gasthuislaan,,,True,,44431640,"LINESTRING (4.3630761 52.0095296, 4.3629879 52.0094941, 4.3625657 52.0093135)",,,residential
4325,44841575,44841186,,16.237000000000002,30,,Gasthuislaan,,,False,yes,"[176874968, 176874965, 176874967]","LINESTRING (4.3630761 52.0095296, 4.3630985 52.0095094, 4.3631852 52.0094353, 4.3632171 52.0094123)",,,residential
4326,44874344,44876979,,100.798,50,,Van Miereveltlaan,,,False,,7539093,,,,secondary
4327,44874344,1413911137,,54.679,50,,Van Miereveltlaan,,,False,,7539108,,,,secondary
4328,44874344,44870888,,177.75,30,,Vermeerstraat,,,False,,7538543,"LINESTRING (4.3638483 52.0174059, 4.3634222 52.0172276, 4.363393 52.0172152, 4.361707 52.0165011)",,,residential
4329,44866152,1530303735,,26.556,30,,Verwersdijk,,,True,,7539042,,,,residential
4330,44866152,44868294,,122.12700000000001,30,,Van der Mastenstraat,,,False,,7538552,"LINESTRING (4.3566007 52.0154283, 4.3572409 52.0156997, 4.3580704 52.0160513)",,,residential
4331,44841581,44841824,,114.554,30,,Botaniestraat,,,False,,7538158,,,,residential
4332,44841581,1436427125,,82.757,30,,Kanaalweg,,,False,,7538016,"LINESTRING (4.3695588 52.0095727, 4.369594 52.0096974, 4.3695782 52.0101871, 4.3695603 52.0102533, 4.36951 52.0103056)",,,residential
