,repl,p,day,mean,std
3393,7,0.85,43,4.14667095529109,3.436831977649714
3394,7,0.85,44,4.14667095529109,3.436831977649714
3395,7,0.85,45,4.14667095529109,3.436831977649714
3396,7,0.85,46,4.14924412994532,3.439248009925873
3397,7,0.85,47,4.14924412994532,3.439248009925873
3398,7,0.85,48,4.14924412994532,3.439248009925873
3399,7,0.85,49,4.14924412994532,3.439248009925873
3400,7,0.9,0,2.49789029535865,2.2575146985257595
3401,7,0.9,1,2.87449118046133,2.587692525849531
3402,7,0.9,2,3.0551654964894683,2.7486632624108096
3403,7,0.9,3,3.1823607427055705,2.860475878691243
3404,7,0.9,4,3.2885375494071147,2.9466000347827443
3405,7,0.9,5,3.3825459317585302,3.00322283095282
3406,7,0.9,6,3.4622672329304147,3.0434163307950737
3407,7,0.9,7,3.516454871293581,3.0709992167654616
3408,7,0.9,8,3.5882736156351793,3.099710297175116
3409,7,0.9,9,3.6431589210269744,3.146312293031647
3410,7,0.9,10,3.7020447906523857,3.186949703851045
3411,7,0.9,11,3.7392996108949417,3.2056953901659386
3412,7,0.9,12,3.7846952010376134,3.238444744590446
3413,7,0.9,13,3.811467444120505,3.2450308016396088
3414,7,0.9,14,3.836192942699903,3.2544864225678003
3415,7,0.9,15,3.8601941747572814,3.260742084142684
3416,7,0.9,16,3.9004524886877827,3.292180792428359
3417,7,0.9,17,3.9283408650742415,3.3075139586083258
3418,7,0.9,18,3.9496449322143317,3.315804202649563
3419,7,0.9,19,3.9625564880568107,3.329191857177484
3420,7,0.9,20,3.9825750242013553,3.3388889116588776
3421,7,0.9,21,3.9922605611093194,3.3474985486742685
3422,7,0.9,22,4.00902934537246,3.355099497506867
3423,7,0.9,23,4.0212765957446805,3.3628562620928673
3424,7,0.9,24,4.035460992907802,3.3728863359168444
3425,7,0.9,25,4.047051240734773,3.3818422544231197
3426,7,0.9,26,4.05607476635514,3.3839917348394493
3427,7,0.9,27,4.066387367064132,3.390087011087136
3428,7,0.9,28,4.076650563607085,3.393242847938274
3429,7,0.9,29,4.086284610431423,3.40033510352043
3430,7,0.9,30,4.092723760463619,3.4026273620855156
3431,7,0.9,31,4.100418410041841,3.4067784715816747
3432,7,0.9,32,4.102993241068555,3.4084967390680636
3433,7,0.9,33,4.104280656581912,3.409024285145531
3434,7,0.9,34,4.108786610878661,3.4111493893287315
3435,7,0.9,35,4.11003861003861,3.412823787401213
3436,7,0.9,36,4.1202959150852365,3.426325581568857
3437,7,0.9,37,4.1222257960759086,3.425036247095215
3438,7,0.9,38,4.123512383403024,3.4252718914698317
3439,7,0.9,39,4.124155677066581,3.425248626879082
3440,7,0.9,40,4.13187520102927,3.4324672081462566
3441,7,0.9,41,4.134448375683499,3.4345226935089386
3442,7,0.9,42,4.136378256674171,3.4351022991165494
3443,7,0.9,43,4.137021550337729,3.435264018053206
3444,7,0.9,44,4.137021550337729,3.435264018053206
3445,7,0.9,45,4.139594724991959,3.435347706421193
3446,7,0.9,46,4.139594724991959,3.435347706421193
3447,7,0.9,47,4.139594724991959,3.435347706421193
3448,7,0.9,48,4.140881312319074,3.436418906174619
3449,7,0.9,49,4.140881312319074,3.436418906174619
3450,7,0.95,0,2.487632508833922,2.2604431177661786
3451,7,0.95,1,2.701876302988186,2.4285557777792848
3452,7,0.95,2,2.778314917127072,2.4846108855873443
3453,7,0.95,3,2.8367486338797816,2.5320606239611645
3454,7,0.95,4,2.9056347589952476,2.584646219990845
3455,7,0.95,5,2.965866846907739,2.6307301700669274
3456,7,0.95,6,3.0299360914900775,2.681144951877887
3457,7,0.95,7,3.073775989268947,2.7060984020684775
3458,7,0.95,8,3.1331994645247656,2.7360741911757547
3459,7,0.95,9,3.1755674232309747,2.762354342642769
3460,7,0.95,10,3.2170439414114513,2.795415550855474
3461,7,0.95,11,3.2625290408231,2.820748132934211
3462,7,0.95,12,3.300662251655629,2.8500680579437265
3463,7,0.95,13,3.3476678795898116,2.8834405382645194
3464,7,0.95,14,3.387309980171844,2.9107990839038917
3465,7,0.95,15,3.4219729462223687,2.9308474653714844
3466,7,0.95,16,3.459940652818991,2.95499347005814
3467,7,0.95,17,3.495388669301713,2.980272061780722
3468,7,0.95,18,3.533399144455413,3.0098784030146626
3469,7,0.95,19,3.5729303547963207,3.041006277344433
3470,7,0.95,20,3.59344262295082,3.0575473642615676
3471,7,0.95,21,3.6220111365869636,3.0808141366050985
3472,7,0.95,22,3.647905759162304,3.093583803913495
3473,7,0.95,23,3.672334859385219,3.0978840652529454
3474,7,0.95,24,3.7014047696831103,3.1146440936162856
3475,7,0.95,25,3.7396411092985318,3.141892131118385
3476,7,0.95,26,3.7651663405088063,3.1607771446738293
3477,7,0.95,27,3.7821975872187807,3.1706471354835766
3478,7,0.95,28,3.802147738366417,3.1899350291009094
3479,7,0.95,29,3.8179453836150845,3.2002057563334487
3480,7,0.95,30,3.8387516254876464,3.2077153334681157
3481,7,0.95,31,3.8524536886577834,3.2167582753296875
3482,7,0.95,32,3.864891198441052,3.223219987613045
3483,7,0.95,33,3.8824675324675324,3.2376606761215037
3484,7,0.95,34,3.898701298701299,3.2482235785283375
3485,7,0.95,35,3.9084415584415586,3.2578972190947484
3486,7,0.95,36,3.9155844155844157,3.261577273323097
3487,7,0.95,37,3.9266471924699773,3.2660901535927516
3488,7,0.95,38,3.9389808503732553,3.2715086674188725
3489,7,0.95,39,3.9545896853713915,3.28139716349086
3490,7,0.95,40,3.9604409857328147,3.282818470961434
3491,7,0.95,41,3.966288492706645,3.285807136065964
3492,7,0.95,42,3.9708265802269045,3.287231832908667
3493,7,0.95,43,3.9837925445705022,3.2934312264853833
3494,7,0.95,44,3.9922204213938413,3.2980860154257705
3495,7,0.95,45,3.996759559300065,3.301095913286577
3496,7,0.95,46,4.005832793259883,3.303546299887628
3497,7,0.95,47,4.009721322099805,3.308733512808221
3498,7,0.95,48,4.017492711370262,3.314232911328559
3499,7,0.95,49,4.023963730569948,3.320979375371318
3500,7,0.99,0,2.543501611170784,2.1999743221217956
3501,7,0.99,1,2.5878161738510865,2.240534323136431
3502,7,0.99,2,2.5990750622554253,2.251386096987553
3503,7,0.99,3,2.6074600355239785,2.252002452470352
3504,7,0.99,4,2.6224742998936548,2.265602727673298
3505,7,0.99,5,2.637906647807638,2.2824298057012986
3506,7,0.99,6,2.6629055007052185,2.3098392149296614
3507,7,0.99,7,2.673469387755102,2.325575144073936
3508,7,0.99,8,2.6879831342234715,2.333294511424585
3509,7,0.99,9,2.707821816906349,2.3696632060261287
3510,7,0.99,10,2.728736436821841,2.384060245839069
3511,7,0.99,11,2.742138364779874,2.3974017533878196
3512,7,0.99,12,2.7513966480446927,2.4013177786770843
3513,7,0.99,13,2.767352633414719,2.4196670488985332
3514,7,0.99,14,2.780912574016022,2.42857509800289
3515,7,0.99,15,2.795683954054995,2.4401660465264596
3516,7,0.99,16,2.8061153578874216,2.442655663595199
3517,7,0.99,17,2.817361111111111,2.4493431110679804
3518,7,0.99,18,2.821651630811936,2.449654746780295
3519,7,0.99,19,2.8316008316008316,2.4558604618396047
3520,7,0.99,20,2.8426888426888426,2.4622333308586417
3521,7,0.99,21,2.8606018678657903,2.504585590509991
3522,7,0.99,22,2.8729281767955803,2.5203309792418143
3523,7,0.99,23,2.8802209181912324,2.5223747811960178
3524,7,0.99,24,2.9015151515151514,2.541954768527669
3525,7,0.99,25,2.917525773195876,2.552993254347445
3526,7,0.99,26,2.923076923076923,2.555651232567668
3527,7,0.99,27,2.9389155799588194,2.568065987398075
3528,7,0.99,28,2.9503254539225763,2.577901899045632
3529,7,0.99,29,2.960602946214457,2.5814005833059586
3530,7,0.99,30,2.973990417522245,2.588126528792981
3531,7,0.99,31,2.9815195071868583,2.5901746019926866
3532,7,0.99,32,3.0023931623931626,2.610681471475842
3533,7,0.99,33,3.0129692832764503,2.6201094303191264
3534,7,0.99,34,3.0228590924599112,2.6248658955379196
3535,7,0.99,35,3.0416098226466577,2.638127107855369
3536,7,0.99,36,3.048073644732356,2.6399582978700153
3537,7,0.99,37,3.05453306066803,2.6483450634837853
3538,7,0.99,38,3.066712049012934,2.6594807272553513
3539,7,0.99,39,3.07687074829932,2.6662246209688485
3540,7,0.99,40,3.08837525492862,2.680227349420751
3541,7,0.99,41,3.0954808019028204,2.6822534013138513
3542,7,0.99,42,3.1025815217391304,2.6886846103417956
3543,7,0.99,43,3.10719131614654,2.690210705945038
3544,7,0.99,44,3.1188621740602778,2.6968112868418666
3545,7,0.99,45,3.1282571912013535,2.7023642777049766
3546,7,0.99,46,3.1370558375634516,2.7114374706053948
3547,7,0.99,47,3.151351351351351,2.7176587364814293
3548,7,0.99,48,3.162052667116813,2.7260494739597383
3549,7,0.99,49,3.1723440134907253,2.736944978774228
3550,7,1.0,0,2.4333098094565986,2.1848801384052567
3551,7,1.0,1,2.4333098094565986,2.1848801384052567
3552,7,1.0,2,2.4333098094565986,2.1848801384052567
3553,7,1.0,3,2.4333098094565986,2.1848801384052567
3554,7,1.0,4,2.4333098094565986,2.1848801384052567
3555,7,1.0,5,2.4333098094565986,2.1848801384052567
3556,7,1.0,6,2.4333098094565986,2.1848801384052567
3557,7,1.0,7,2.4333098094565986,2.1848801384052567
3558,7,1.0,8,2.4333098094565986,2.1848801384052567
3559,7,1.0,9,2.4333098094565986,2.1848801384052567
3560,7,1.0,10,2.4333098094565986,2.1848801384052567
3561,7,1.0,11,2.4333098094565986,2.1848801384052567
3562,7,1.0,12,2.4333098094565986,2.1848801384052567
3563,7,1.0,13,2.4333098094565986,2.1848801384052567
3564,7,1.0,14,2.4333098094565986,2.1848801384052567
3565,7,1.0,15,2.4333098094565986,2.1848801384052567
3566,7,1.0,16,2.4333098094565986,2.1848801384052567
3567,7,1.0,17,2.4333098094565986,2.1848801384052567
3568,7,1.0,18,2.4333098094565986,2.1848801384052567
3569,7,1.0,19,2.4333098094565986,2.1848801384052567
3570,7,1.0,20,2.4333098094565986,2.1848801384052567
3571,7,1.0,21,2.4333098094565986,2.1848801384052567
3572,7,1.0,22,2.4333098094565986,2.1848801384052567
3573,7,1.0,23,2.4333098094565986,2.1848801384052567
3574,7,1.0,24,2.4333098094565986,2.1848801384052567
3575,7,1.0,25,2.4333098094565986,2.1848801384052567
3576,7,1.0,26,2.4333098094565986,2.1848801384052567
3577,7,1.0,27,2.4333098094565986,2.1848801384052567
3578,7,1.0,28,2.4333098094565986,2.1848801384052567
3579,7,1.0,29,2.4333098094565986,2.1848801384052567
3580,7,1.0,30,2.4333098094565986,2.1848801384052567
3581,7,1.0,31,2.4333098094565986,2.1848801384052567
3582,7,1.0,32,2.4333098094565986,2.1848801384052567
3583,7,1.0,33,2.4333098094565986,2.1848801384052567
3584,7,1.0,34,2.4333098094565986,2.1848801384052567
3585,7,1.0,35,2.4333098094565986,2.1848801384052567
3586,7,1.0,36,2.4333098094565986,2.1848801384052567
3587,7,1.0,37,2.4333098094565986,2.1848801384052567
3588,7,1.0,38,2.4333098094565986,2.1848801384052567
3589,7,1.0,39,2.4333098094565986,2.1848801384052567
3590,7,1.0,40,2.4333098094565986,2.1848801384052567
3591,7,1.0,41,2.4333098094565986,2.1848801384052567
3592,7,1.0,42,2.4333098094565986,2.1848801384052567
3593,7,1.0,43,2.4333098094565986,2.1848801384052567
3594,7,1.0,44,2.4333098094565986,2.1848801384052567
3595,7,1.0,45,2.4333098094565986,2.1848801384052567
3596,7,1.0,46,2.4333098094565986,2.1848801384052567
3597,7,1.0,47,2.4333098094565986,2.1848801384052567
3598,7,1.0,48,2.4333098094565986,2.1848801384052567
3599,7,1.0,49,2.4333098094565986,2.1848801384052567
3600,8,0.65,0,2.530626780626781,2.265693879491064
3601,8,0.65,1,3.2914653784219,2.8708914969541364
3602,8,0.65,2,3.667610953729934,3.1619290121402925
3603,8,0.65,3,3.864619241617048,3.3268884383153603
3604,8,0.65,4,3.9543321864247734,3.393532301726212
3605,8,0.65,5,3.991875,3.4261643710705116
3606,8,0.65,6,4.013125,3.441261170906605
3607,8,0.65,7,4.0225,3.449650348564662
3608,8,0.65,8,4.0275,3.4546849914459514
3609,8,0.65,9,4.03,3.4573776849503473
3610,8,0.65,10,4.03,3.4573776849503473
3611,8,0.65,11,4.03125,3.4594455283399257
3612,8,0.65,12,4.03125,3.4594455283399257
3613,8,0.65,13,4.03125,3.4594455283399257
3614,8,0.65,14,4.03125,3.4594455283399257
3615,8,0.65,15,4.03125,3.4594455283399257
3616,8,0.65,16,4.03125,3.4594455283399257
3617,8,0.65,17,4.03125,3.4594455283399257
3618,8,0.65,18,4.03125,3.4594455283399257
3619,8,0.65,19,4.03125,3.4594455283399257
3620,8,0.65,20,4.03125,3.4594455283399257
3621,8,0.65,21,4.03125,3.4594455283399257
3622,8,0.65,22,4.03125,3.4594455283399257
3623,8,0.65,23,4.03125,3.4594455283399257
3624,8,0.65,24,4.03125,3.4594455283399257
3625,8,0.65,25,4.03125,3.4594455283399257
3626,8,0.65,26,4.03125,3.4594455283399257
3627,8,0.65,27,4.03125,3.4594455283399257
3628,8,0.65,28,4.03125,3.4594455283399257
3629,8,0.65,29,4.03125,3.4594455283399257
3630,8,0.65,30,4.03125,3.4594455283399257
3631,8,0.65,31,4.03125,3.4594455283399257
3632,8,0.65,32,4.03125,3.4594455283399257
3633,8,0.65,33,4.03125,3.4594455283399257
3634,8,0.65,34,4.03125,3.4594455283399257
3635,8,0.65,35,4.03125,3.4594455283399257
3636,8,0.65,36,4.03125,3.4594455283399257
3637,8,0.65,37,4.03125,3.4594455283399257
3638,8,0.65,38,4.03125,3.4594455283399257
3639,8,0.65,39,4.03125,3.4594455283399257
3640,8,0.65,40,4.03125,3.4594455283399257
3641,8,0.65,41,4.03125,3.4594455283399257
3642,8,0.65,42,4.03125,3.4594455283399257
3643,8,0.65,43,4.03125,3.4594455283399257
3644,8,0.65,44,4.03125,3.4594455283399257
3645,8,0.65,45,4.03125,3.4594455283399257
3646,8,0.65,46,4.03125,3.4594455283399257
3647,8,0.65,47,4.03125,3.4594455283399257
3648,8,0.65,48,4.03125,3.4594455283399257
3649,8,0.65,49,4.03125,3.4594455283399257
3650,8,0.7,0,2.4827586206896552,2.2544734881530566
3651,8,0.7,1,3.2666236281471916,2.8839220551416647
3652,8,0.7,2,3.6470961599492226,3.1472623997142484
3653,8,0.7,3,3.8444514701233006,3.2799715235386957
3654,8,0.7,4,3.9462875197472354,3.353436115316052
3655,8,0.7,5,4.000630914826498,3.4011301899983932
3656,8,0.7,6,4.029634300126103,3.430216812104936
3657,8,0.7,7,4.044766708701135,3.439509396755643
3658,8,0.7,8,4.051702395964691,3.4423449140709876
3659,8,0.7,9,4.058007566204288,3.4471880142909908
3660,8,0.7,10,4.060529634300126,3.4507106617823666
3661,8,0.7,11,4.061160151324086,3.4511564581996166
3662,8,0.7,12,4.061790668348046,3.4514193456501565
3663,8,0.7,13,4.064312736443884,3.451921443635748
3664,8,0.7,14,4.06366214938544,3.4515718336571495
3665,8,0.7,15,4.06366214938544,3.4515718336571495
3666,8,0.7,16,4.06364209199748,3.452762784635504
3667,8,0.7,17,4.06364209199748,3.452762784635504
3668,8,0.7,18,4.062992125984252,3.454420178500181
3669,8,0.7,19,4.062992125984252,3.454420178500181
3670,8,0.7,20,4.062992125984252,3.454420178500181
3671,8,0.7,21,4.062992125984252,3.454420178500181
3672,8,0.7,22,4.062992125984252,3.454420178500181
3673,8,0.7,23,4.062992125984252,3.454420178500181
3674,8,0.7,24,4.062992125984252,3.454420178500181
3675,8,0.7,25,4.062992125984252,3.454420178500181
3676,8,0.7,26,4.062992125984252,3.454420178500181
3677,8,0.7,27,4.062992125984252,3.454420178500181
3678,8,0.7,28,4.062992125984252,3.454420178500181
3679,8,0.7,29,4.062992125984252,3.454420178500181
3680,8,0.7,30,4.062992125984252,3.454420178500181
3681,8,0.7,31,4.062992125984252,3.454420178500181
3682,8,0.7,32,4.062992125984252,3.454420178500181
3683,8,0.7,33,4.062992125984252,3.454420178500181
3684,8,0.7,34,4.062992125984252,3.454420178500181
3685,8,0.7,35,4.062992125984252,3.454420178500181
3686,8,0.7,36,4.062992125984252,3.454420178500181
3687,8,0.7,37,4.062992125984252,3.454420178500181
3688,8,0.7,38,4.062992125984252,3.454420178500181
3689,8,0.7,39,4.062992125984252,3.454420178500181
3690,8,0.7,40,4.062992125984252,3.454420178500181
3691,8,0.7,41,4.062992125984252,3.454420178500181
3692,8,0.7,42,4.062992125984252,3.454420178500181
3693,8,0.7,43,4.062992125984252,3.454420178500181
3694,8,0.7,44,4.062992125984252,3.454420178500181
3695,8,0.7,45,4.062992125984252,3.454420178500181
3696,8,0.7,46,4.062992125984252,3.454420178500181
3697,8,0.7,47,4.062992125984252,3.454420178500181
3698,8,0.7,48,4.062992125984252,3.454420178500181
3699,8,0.7,49,4.062992125984252,3.454420178500181
3700,8,0.75,0,2.473402356301321,2.2053723750637775
3701,8,0.75,1,3.200396170353252,2.803291111946967
3702,8,0.75,2,3.552025931928687,3.0584926645903954
3703,8,0.75,3,3.745255709231264,3.2030311879170577
3704,8,0.75,4,3.843980738362761,3.265306558839436
3705,8,0.75,5,3.912291933418694,3.30041226185836
3706,8,0.75,6,3.96227621483376,3.334920938098468
3707,8,0.75,7,3.9884984025559107,3.354308532002651
3708,8,0.75,8,4.026794258373206,3.3891296103468256
3709,8,0.75,9,4.04397705544933,3.398978411954219
3710,8,0.75,10,4.05608667941364,3.407605023144465
3711,8,0.75,11,4.068811723478815,3.4171024454823984
3712,8,0.75,12,4.078980891719746,3.426487010503413
3713,8,0.75,13,4.088535031847134,3.4311777815826647
3714,8,0.75,14,4.092356687898089,3.4346962195488038
3715,8,0.75,15,4.092993630573249,3.4347717785950507
3716,8,0.75,16,4.0961783439490445,3.4376508227853892
3717,8,0.75,17,4.1,3.4425425307668895
3718,8,0.75,18,4.102547770700637,3.4434853663012244
3719,8,0.75,19,4.103821656050956,3.4454819250900353
3720,8,0.75,20,4.1050955414012735,3.445628210639758
3721,8,0.75,21,4.1050955414012735,3.445628210639758
3722,8,0.75,22,4.105732484076433,3.4457936283221984
3723,8,0.75,23,4.107006369426752,3.446031641541536
3724,8,0.75,24,4.10828025477707,3.446731335825604
3725,8,0.75,25,4.10828025477707,3.446731335825604
3726,8,0.75,26,4.10828025477707,3.446731335825604
3727,8,0.75,27,4.10828025477707,3.446731335825604
3728,8,0.75,28,4.10828025477707,3.446731335825604
3729,8,0.75,29,4.10828025477707,3.446731335825604
3730,8,0.75,30,4.10828025477707,3.446731335825604
3731,8,0.75,31,4.10828025477707,3.446731335825604
3732,8,0.75,32,4.10828025477707,3.446731335825604
3733,8,0.75,33,4.10828025477707,3.446731335825604
3734,8,0.75,34,4.10828025477707,3.446731335825604
3735,8,0.75,35,4.10828025477707,3.446731335825604
3736,8,0.75,36,4.10828025477707,3.446731335825604
3737,8,0.75,37,4.10828025477707,3.446731335825604
3738,8,0.75,38,4.10828025477707,3.446731335825604
3739,8,0.75,39,4.10828025477707,3.446731335825604
3740,8,0.75,40,4.10828025477707,3.446731335825604
3741,8,0.75,41,4.10828025477707,3.446731335825604
3742,8,0.75,42,4.10828025477707,3.446731335825604
3743,8,0.75,43,4.10828025477707,3.446731335825604
3744,8,0.75,44,4.10828025477707,3.446731335825604
3745,8,0.75,45,4.10828025477707,3.446731335825604
3746,8,0.75,46,4.10828025477707,3.446731335825604
3747,8,0.75,47,4.10828025477707,3.446731335825604
3748,8,0.75,48,4.10828025477707,3.446731335825604
3749,8,0.75,49,4.10828025477707,3.446731335825604
3750,8,0.8,0,2.491103202846975,2.2496609910399923
3751,8,0.8,1,3.152339860604049,2.80325863335257
3752,8,0.8,2,3.4903877484522647,3.0825753320078078
3753,8,0.8,3,3.6645119586296055,3.2061291232697435
3754,8,0.8,4,3.7817128139085643,3.2779948157652075
3755,8,0.8,5,3.853470437017995,3.304691273985353
3756,8,0.8,6,3.898685476114139,3.3229036184471914
3757,8,0.8,7,3.942381562099872,3.3446316055353646
3758,8,0.8,8,3.9808,3.360292347503625
3759,8,0.8,9,4.00255918106206,3.3734957312106504
3760,8,0.8,10,4.028141989126959,3.3902462322582525
3761,8,0.8,11,4.046035805626598,3.4028793299097475
3762,8,0.8,12,4.060722275487376,3.4076444249282662
3763,8,0.8,13,4.074145094279323,3.4169353284841697
3764,8,0.8,14,4.087511977004152,3.4281312133683803
3765,8,0.8,15,4.096424010217114,3.431069641524845
3766,8,0.8,16,4.100893997445722,3.4356853822215325
3767,8,0.8,17,4.104086845466155,3.4368913561049794
3768,8,0.8,18,4.106641123882503,3.4403425932506027
3769,8,0.8,19,4.108556832694764,3.440096978797782
3770,8,0.8,20,4.109195402298851,3.4406337745382123
3771,8,0.8,21,4.1110756463453555,3.4440124099526686
3772,8,0.8,22,4.1117140121289495,3.443899046662067
3773,8,0.8,23,4.1136291094797315,3.444299899807867
3774,8,0.8,24,4.1142674752633255,3.444278773848683
3775,8,0.8,25,4.1142674752633255,3.444278773848683
3776,8,0.8,26,4.1149058410469195,3.445462426688739
3777,8,0.8,27,4.1149058410469195,3.445462426688739
3778,8,0.8,28,4.1161825726141075,3.445326926729323
3779,8,0.8,29,4.1174593041812955,3.445098271404812
3780,8,0.8,30,4.1174593041812955,3.445098271404812
3781,8,0.8,31,4.1174593041812955,3.445098271404812
3782,8,0.8,32,4.1174593041812955,3.445098271404812
3783,8,0.8,33,4.1174593041812955,3.445098271404812
3784,8,0.8,34,4.1174593041812955,3.445098271404812
3785,8,0.8,35,4.1174593041812955,3.445098271404812
3786,8,0.8,36,4.1174593041812955,3.445098271404812
3787,8,0.8,37,4.1174593041812955,3.445098271404812
3788,8,0.8,38,4.1174593041812955,3.445098271404812
3789,8,0.8,39,4.1174593041812955,3.445098271404812
3790,8,0.8,40,4.1174593041812955,3.445098271404812
3791,8,0.8,41,4.1174593041812955,3.445098271404812
3792,8,0.8,42,4.1174593041812955,3.445098271404812
3793,8,0.8,43,4.1174593041812955,3.445098271404812
3794,8,0.8,44,4.1174593041812955,3.445098271404812
3795,8,0.8,45,4.1174593041812955,3.445098271404812
3796,8,0.8,46,4.1174593041812955,3.445098271404812
3797,8,0.8,47,4.1174593041812955,3.445098271404812
3798,8,0.8,48,4.1174593041812955,3.445098271404812
3799,8,0.8,49,4.1174593041812955,3.445098271404812
3800,8,0.85,0,2.5377730039384176,2.258719569391799
3801,8,0.85,1,3.1162947937795806,2.7376552689555558
3802,8,0.85,2,3.3235392320534225,2.8704777965129704
3803,8,0.85,3,3.4729864103413988,2.9711281110272263
3804,8,0.85,4,3.596433289299868,3.0270687994917522
3805,8,0.85,5,3.663705166173083,3.0644979505969543
3806,8,0.85,6,3.727391874180865,3.1080820012386456
3807,8,0.85,7,3.811172819340085,3.1749045526067285
3808,8,0.85,8,3.857189435930877,3.204156270846222
3809,8,0.85,9,3.9043280182232345,3.248791463868119
3810,8,0.85,10,3.938251543711407,3.2711385077622848
3811,8,0.85,11,3.9694904251866276,3.2930038048005685
3812,8,0.85,12,3.9902692182938697,3.3027876490259476
3813,8,0.85,13,4.014910858995138,3.325476185657756
3814,8,0.85,14,4.033052495139339,3.336679346072611
3815,8,0.85,15,4.060861120103594,3.359531241850236
3816,8,0.85,16,4.082847896440129,3.3755347256222894
3817,8,0.85,17,4.094406724862593,3.384312089192863
3818,8,0.85,18,4.100193923723335,3.3897078911524243
3819,8,0.85,19,4.106658047834518,3.3954193504214603
3820,8,0.85,20,4.111757105943153,3.3996736535075494
3821,8,0.85,21,4.11882466903455,3.4047709592302384
3822,8,0.85,22,4.125242091672047,3.4093930001006116
3823,8,0.85,23,4.129073894804776,3.411822496024141
3824,8,0.85,24,4.1400451758631815,3.4211217053683347
3825,8,0.85,25,4.143272023233301,3.4239118151668086
3826,8,0.85,26,4.145161290322581,3.4244097207986433
3827,8,0.85,27,4.1496774193548385,3.4274177654170126
3828,8,0.85,28,4.150322580645161,3.4272012180357736
3829,8,0.85,29,4.150322580645161,3.4272012180357736
3830,8,0.85,30,4.150967741935484,3.4269845354744204
3831,8,0.85,31,4.1574193548387095,3.4343132788946837
3832,8,0.85,32,4.16,3.4364483342428733
3833,8,0.85,33,4.16,3.4364483342428733
3834,8,0.85,34,4.160645161290323,3.436418225321465
3835,8,0.85,35,4.160645161290323,3.436418225321465
3836,8,0.85,36,4.160645161290323,3.436418225321465
3837,8,0.85,37,4.160645161290323,3.436418225321465
3838,8,0.85,38,4.160645161290323,3.436418225321465
3839,8,0.85,39,4.160645161290323,3.436418225321465
3840,8,0.85,40,4.160645161290323,3.436418225321465
3841,8,0.85,41,4.160645161290323,3.436418225321465
3842,8,0.85,42,4.160645161290323,3.436418225321465
3843,8,0.85,43,4.160645161290323,3.436418225321465
3844,8,0.85,44,4.160645161290323,3.436418225321465
3845,8,0.85,45,4.160645161290323,3.436418225321465
3846,8,0.85,46,4.160645161290323,3.436418225321465
3847,8,0.85,47,4.161290322580645,3.4369513625932764
3848,8,0.85,48,4.161290322580645,3.4369513625932764
3849,8,0.85,49,4.161290322580645,3.4369513625932764
3850,8,0.9,0,2.4507042253521125,2.2037064579276375
3851,8,0.9,1,2.874365052488994,2.5875188643692253
3852,8,0.9,2,3.0117017719826147,2.6859345289189385
3853,8,0.9,3,3.1335978835978837,2.798328174811155
3854,8,0.9,4,3.2403814534692534,2.8768175694905644
3855,8,0.9,5,3.3211249182472202,2.933381768544042
3856,8,0.9,6,3.3981089012063905,2.974720027260186
3857,8,0.9,7,3.469003570269393,3.0144290364671615
3858,8,0.9,8,3.53641955325348,3.0530792661287416
3859,8,0.9,9,3.5910852713178296,3.0786310216070736
3860,8,0.9,10,3.6445589182227947,3.1146422186167197
3861,8,0.9,11,3.684041184041184,3.1461415690785053
3862,8,0.9,12,3.729226820660892,3.1832897418293156
3863,8,0.9,13,3.7664420917548926,3.202612953717858
3864,8,0.9,14,3.799230275817832,3.221992827050114
3865,8,0.9,15,3.836433611289288,3.251148270374155
3866,8,0.9,16,3.8762820512820513,3.284629787545245
3867,8,0.9,17,3.9006410256410255,3.304043531912416
3868,8,0.9,18,3.9198974687600128,3.3210659378944816
3869,8,0.9,19,3.931432233258571,3.330864141453335
3870,8,0.9,20,3.9564381806534272,3.3464905361026442
3871,8,0.9,21,3.97247119078105,3.356005152013583
3872,8,0.9,22,3.99616,3.374603591269266
3873,8,0.9,23,4.012795905310301,3.3857814773567454
3874,8,0.9,24,4.023672424824056,3.389784570880599
3875,8,0.9,25,4.029430582213692,3.3930419336724427
3876,8,0.9,26,4.036468330134357,3.397591740529856
3877,8,0.9,27,4.046690118324272,3.4022866516865697
3878,8,0.9,28,4.055004796929965,3.406390966428223
3879,8,0.9,29,4.058842340901823,3.408392271855819
3880,8,0.9,30,4.0671570195075155,3.4137717879475535
3881,8,0.9,31,4.072913335465302,3.4190845848614146
3882,8,0.9,32,4.076111288775184,3.4179855067380136
3883,8,0.9,33,4.082507195394947,3.4219528170917
3884,8,0.9,34,4.084425967380876,3.423962057193618
3885,8,0.9,35,4.0863447393668055,3.4241010476858866
3886,8,0.9,36,4.088263511352734,3.4242389570090204
3887,8,0.9,37,4.09082187400064,3.424545707657235
3888,8,0.9,38,4.0921010553245925,3.426005832107348
3889,8,0.9,39,4.093380236648545,3.427091502238429
3890,8,0.9,40,4.096578189958427,3.428682663499815
3891,8,0.9,41,4.097857371282379,3.428926274342694
3892,8,0.9,42,4.097857371282379,3.428926274342694
3893,8,0.9,43,4.1004157339302845,3.430904177318717
3894,8,0.9,44,4.103613687240166,3.432393816007762
3895,8,0.9,45,4.106172049888071,3.434458577358245
3896,8,0.9,46,4.106172049888071,3.434458577358245
3897,8,0.9,47,4.106172049888071,3.434458577358245
3898,8,0.9,48,4.106172049888071,3.434458577358245
